,Product_Name,Product_Cost,Manufacture_Date,Expiry_Date,SKU,Store_Name,Store_Address,Region,Sale_Date,Quantity_Sold,Product_Amount,Product_Measure,Product_Volume,Manufacturer,Expired_days,days2sale
728397,Молоко,84.4,2024-06-21 10:49:10,2024-06-26 10:49:10,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-06-25 10:49:10,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",1,4
728885,Молоко,219.9,2021-12-04 12:25:12,2021-12-09 12:25:12,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-12-05 12:25:12,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",4,1
728969,Молоко,202.5,2021-08-17 19:11:40,2021-08-22 19:11:40,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-08-21 19:11:40,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",1,4
729077,Молоко,215.7,2021-06-25 14:08:25,2021-06-30 14:08:25,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2021-06-26 14:08:25,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",4,1
729104,Молоко,143.6,2023-01-30 13:25:13,2023-02-04 13:25:13,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-01-30 13:25:13,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",5,0
729184,Молоко,85.8,2024-04-21 18:46:54,2024-04-26 18:46:54,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-04-22 18:46:54,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",4,1
729261,Молоко,76.8,2024-09-17 11:28:45,2024-09-22 11:28:45,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-09-20 11:28:45,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",2,3
729382,Молоко,158.0,2024-01-12 15:55:59,2024-01-17 15:55:59,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-01-15 15:55:59,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",2,3
729435,Молоко,70.3,2022-04-11 17:23:58,2022-04-16 17:23:58,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-04-15 17:23:58,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",1,4
729531,Молоко,67.1,2021-08-01 11:11:41,2021-08-06 11:11:41,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-08-04 11:11:41,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",2,3
729619,Молоко,76.7,2023-12-07 12:29:56,2023-12-12 12:29:56,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-12-10 12:29:56,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",2,3
729779,Молоко,199.2,2021-06-12 12:06:50,2021-06-17 12:06:50,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-06-14 12:06:50,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",3,2
729826,Молоко,145.0,2021-07-22 11:25:18,2021-07-27 11:25:18,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2021-07-24 11:25:18,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",3,2
730046,Молоко,306.4,2023-08-03 13:47:42,2023-08-08 13:47:42,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-08-07 13:47:42,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",1,4
730347,Молоко,176.6,2024-11-14 20:29:57,2024-11-19 20:29:57,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-11-17 20:29:57,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",2,3
730443,Молоко,76.3,2024-05-23 10:43:29,2024-05-28 10:43:29,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-05-25 10:43:29,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",3,2
730630,Молоко,153.8,2024-07-17 18:40:13,2024-07-22 18:40:13,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-07-18 18:40:13,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",4,1
730839,Молоко,225.6,2022-02-18 15:23:29,2022-02-23 15:23:29,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-02-18 15:23:29,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",5,0
730911,Молоко,158.0,2023-02-15 11:58:34,2023-02-20 11:58:34,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-02-17 11:58:34,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",3,2
731203,Молоко,404.0,2023-10-25 13:14:17,2023-10-30 13:14:17,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2023-10-26 13:14:17,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",4,1
731253,Молоко,284.4,2022-06-22 11:19:07,2022-06-27 11:19:07,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-06-25 11:19:07,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",2,3
731679,Молоко,268.8,2021-09-08 10:01:00,2021-09-13 10:01:00,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-09-08 10:01:00,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",5,0
731856,Молоко,163.2,2024-10-12 16:57:36,2024-10-17 16:57:36,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-10-13 16:57:36,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",4,1
731888,Молоко,235.2,2023-12-17 13:25:23,2023-12-22 13:25:23,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2023-12-21 13:25:23,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",1,4
731967,Молоко,255.9,2024-03-21 16:59:17,2024-03-26 16:59:17,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-03-22 16:59:17,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",4,1
732044,Молоко,416.0,2023-12-10 17:14:04,2023-12-15 17:14:04,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-12-13 17:14:04,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",2,3
732207,Молоко,304.0,2023-09-19 12:50:38,2023-09-24 12:50:38,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-09-23 12:50:38,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",1,4
732504,Молоко,311.2,2024-02-26 16:12:24,2024-03-02 16:12:24,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-02-26 16:12:24,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",5,0
732562,Молоко,364.5,2023-05-18 14:34:33,2023-05-23 14:34:33,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-05-18 14:34:33,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",5,0
732570,Молоко,80.4,2023-01-26 09:04:51,2023-01-31 09:04:51,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-01-28 09:04:51,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",3,2
732587,Молоко,239.7,2023-08-29 15:21:43,2023-09-03 15:21:43,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-09-02 15:21:43,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",1,4
732699,Молоко,383.5,2022-05-06 21:48:01,2022-05-11 21:48:01,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-05-06 21:48:01,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",5,0
733212,Молоко,335.0,2021-07-14 17:11:13,2021-07-19 17:11:13,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-07-18 17:11:13,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",1,4
733218,Молоко,338.8,2024-01-03 11:59:15,2024-01-08 11:59:15,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-01-04 11:59:15,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",4,1
733463,Молоко,154.2,2023-12-22 20:24:29,2023-12-27 20:24:29,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2023-12-22 20:24:29,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",5,0
733747,Молоко,71.1,2021-03-30 17:13:21,2021-04-04 17:13:21,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-04-02 17:13:21,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",2,3
734125,Молоко,173.6,2024-10-22 10:39:56,2024-10-27 10:39:56,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-10-25 10:39:56,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",2,3
734137,Молоко,74.1,2022-01-09 13:55:12,2022-01-14 13:55:12,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-01-09 13:55:12,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",5,0
734359,Молоко,424.0,2024-05-15 15:28:51,2024-05-20 15:28:51,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-05-16 15:28:51,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",4,1
734381,Молоко,381.0,2023-12-24 10:43:26,2023-12-29 10:43:26,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2023-12-24 10:43:26,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",5,0
734436,Молоко,133.4,2021-06-24 12:53:47,2021-06-29 12:53:47,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2021-06-24 12:53:47,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",5,0
734447,Молоко,172.0,2024-12-13 20:57:35,2024-12-18 20:57:35,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-12-17 20:57:35,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",1,4
734538,Молоко,215.7,2022-10-01 17:14:14,2022-10-06 17:14:14,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-10-03 17:14:14,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",3,2
734575,Молоко,149.8,2022-05-05 21:16:16,2022-05-10 21:16:16,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-05-07 21:16:16,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",3,2
734610,Молоко,71.5,2021-06-09 17:07:42,2021-06-14 17:07:42,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-06-13 17:07:42,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",1,4
734792,Молоко,297.6,2021-12-17 17:41:26,2021-12-22 17:41:26,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-12-17 17:41:26,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",5,0
735018,Молоко,368.0,2023-08-16 14:15:18,2023-08-21 14:15:18,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-08-19 14:15:18,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",2,3
735606,Молоко,82.9,2023-12-26 09:37:25,2023-12-31 09:37:25,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-12-29 09:37:25,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",2,3
735640,Молоко,153.6,2022-07-18 19:49:40,2022-07-23 19:49:40,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-07-21 19:49:40,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",2,3
735975,Молоко,67.4,2021-07-28 18:25:28,2021-08-02 18:25:28,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-08-01 18:25:28,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",1,4
736093,Молоко,144.0,2023-02-08 20:27:45,2023-02-13 20:27:45,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-02-12 20:27:45,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",1,4
736485,Молоко,239.1,2023-08-09 19:07:23,2023-08-14 19:07:23,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-08-11 19:07:23,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",3,2
736508,Молоко,343.2,2024-08-27 13:00:13,2024-09-01 13:00:13,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-08-30 13:00:13,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",2,3
736609,Молоко,220.5,2023-05-22 19:11:14,2023-05-27 19:11:14,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2023-05-23 19:11:14,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",4,1
736686,Молоко,150.8,2024-04-20 17:52:54,2024-04-25 17:52:54,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-04-24 17:52:54,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",1,4
736772,Молоко,75.3,2022-01-26 16:17:49,2022-01-31 16:17:49,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-01-28 16:17:49,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",3,2
736819,Молоко,353.0,2022-04-14 21:15:52,2022-04-19 21:15:52,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-04-16 21:15:52,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",3,2
736975,Молоко,213.6,2021-04-06 19:34:12,2021-04-11 19:34:12,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-04-09 19:34:12,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",2,3
737129,Молоко,71.8,2022-09-26 20:48:24,2022-10-01 20:48:24,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-09-28 20:48:24,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",3,2
737139,Молоко,238.2,2022-11-30 10:08:32,2022-12-05 10:08:32,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-12-01 10:08:32,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",4,1
737373,Молоко,325.5,2021-01-06 09:06:10,2021-01-11 09:06:10,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-01-08 09:06:10,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",3,2
737536,Молоко,75.7,2023-04-26 19:58:38,2023-05-01 19:58:38,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-04-29 19:58:38,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",2,3
737600,Молоко,238.2,2023-07-11 21:58:32,2023-07-16 21:58:32,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-07-12 21:58:32,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",4,1
738030,Молоко,75.3,2022-03-07 20:13:47,2022-03-12 20:13:47,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-03-07 20:13:47,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",5,0
738084,Молоко,204.9,2021-10-03 10:22:32,2021-10-08 10:22:32,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-10-03 10:22:32,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",5,0
